text,average_path_length,maximum_path_length,num_clauses,num_phrases,num_subordinating_conjunctions,prop_nouns,prop_verbs,prop_adjectives,prop_pronouns,num_tokens,total_freq,avg_token_length
"Постепенно человек накапливал опыт благоприятного воздействия на организм пищи и определенных растений, появлялись люди, специализирующиеся в лечении соплеменников, - это и было началом медицины и фармакологии.",2.655172413793104,26.0,1.0,6.0,0.0,0.4,0.1,0.0666666666666666,0.0,30,163398.7,7.115384615384615
"Пострадавших и обмороженных среди них нет, отметили в пресс-службе ГУ ГО и ЧС.",1.4375,10.0,0.0,5.0,0.0,0.2941176470588235,0.1764705882352941,0.0,0.0588235294117647,15,103293.3,5.076923076923077
Поступившие предложения изучаются и уже использованы в работе пленума.,1.1111111111111112,6.0,0.0,2.0,0.0,0.3,0.3,0.0,0.0,10,69355.2,6.888888888888889
Потом - в Африке и Европе.,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,67176.0,3.5
Потом Татьяна провалилась в сон и очнулась уже засветло.,1.3333333333333333,6.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,10,69567.5,5.333333333333333
"Потом грузно плюхнулся на свое место, и тут же его белая пухлая рука потянулась к вину и ветчине.",2.8421052631578947,16.0,0.0,3.0,0.0,0.2,0.1,0.1,0.0,20,101615.5,4.444444444444445
"Потом два года службы в ракетных войсках стратегического назначения, работа на гражданке и счастливый брак длиною в 20 лет, в котором у мужчины родились мальчик и девочка.",2.4827586206896552,26.0,0.0,3.0,0.0,0.4,0.0333333333333333,0.1,0.0333333333333333,30,188801.6,5.37037037037037
"Потом есть правовое и другие управления администрации президента, где тоже сидят люди, которые реально беспокоятся о том, чтобы реакция и обскурантизм, по крайней мере в экономических решениях, не прошли.",3.411764705882353,32.0,1.0,6.0,1.0,0.2285714285714285,0.1142857142857142,0.1142857142857142,0.0285714285714285,35,133952.3,6.068965517241379
"Потом исследователи догадались совместить два полупроводника разных типов, в результате чего на свет появились диоды, транзисторы и микропроцессоры, а мы оказались по уши в электронном веке.",2.3793103448275863,26.0,0.0,8.0,0.0,0.3333333333333333,0.1333333333333333,0.0666666666666666,0.0333333333333333,30,126618.6,6.346153846153846
"Потом постоялец выскочил из комнаты, сорвался с лестницы и переломал себе кости, так и не сумев рассказать, что с ним случилось.",2.2916666666666665,21.0,2.0,6.0,1.0,0.16,0.24,0.0,0.08,25,120650.0,5.142857142857143
Потом приходил черед фонарщиков в России и в Индии.,1.3333333333333333,7.0,0.0,1.0,0.0,0.2,0.1,0.0,0.0,10,98558.4,4.777777777777778
"Потом хозяйка рассказала мне, как они, войдя в старый захламленный сарай, осмотрелись, почесали затылки и, высказавшись в том смысле, что тут сам черт ногу сломит, пошли назад.",3.852941176470588,31.0,3.0,8.0,2.0,0.1714285714285714,0.2,0.0857142857142857,0.0285714285714285,35,111014.5,5.555555555555555
"Потому что молодой человек, закончив курсы и набравшись опыта, через год уйдет на повышение в конкурирующую фирму, а благодарный ""старик"" мог бы еще лет пятнадцать работать на благо предприятия.",2.0294117647058822,20.0,2.0,8.0,1.0,0.2857142857142857,0.1714285714285714,0.0857142857142857,0.0,35,113767.89999999998,5.724137931034483
Потому что одно дело посидеть пару часов в собственной лавочке и совсем другое - выметать в праздники чужой дом.,2.1578947368421053,14.0,0.0,5.0,1.0,0.35,0.1,0.15,0.0,20,105111.5,4.947368421052632
Потому что хорошее должно быть и в виде приятного.,1.8888888888888888,5.0,0.0,1.0,1.0,0.1,0.1,0.3,0.0,10,83222.6,4.666666666666667
