INPUT:text	INPUT:text1	INPUT:text2	OUTPUT:category	GOLDEN:category	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
Есть и нулевое чтение , существует согласование в правительстве .			[5]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b748e0e9031110acd5dd	00023f0ffa--63e7ad1d03b5dd74ad8e5cfa	00023f0ffa--63e7b748e0e9031110acd5dd	9194a3c4673b902ac6cf698c083ea697	APPROVED	2023-02-11T15:42:00.040
Сделал добро и погордился - вот и нет добра .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b749006a84029c3ddd30	00023f0ffa--63e7ad0c03b5dd74ad8e5a2c	00023f0ffa--63e7b749006a84029c3ddd30	561d4c7b8257e50097e7361093a7b829	APPROVED	2023-02-11T15:42:01.141
Секретарь вытаращил глаза на арестанта и не дописал слова .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b749006a84029c3ddd64	00023f0ffa--63e7ad1403b5dd74ad8e5bab	00023f0ffa--63e7b749006a84029c3ddd64	48d1f8cfdfc6937a46d417dbbde9aca6	APPROVED	2023-02-11T15:42:01.908
Между тем сквозил в них и несомненный мифоборческий оттенок .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7491d35f828b7ff9457	00023f0ffa--63e7ad1e03b5dd74ad8e5d32	00023f0ffa--63e7b7491d35f828b7ff9457	2d6aa4e465c70adf2aa6d8ca7e46e462	APPROVED	2023-02-11T15:42:01.952
"Может прийти участковый и утащить нас в суд "" ."			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b74940ff837b206d2e75	00023f0ffa--63e7ad1703b5dd74ad8e5bf6	00023f0ffa--63e7b74940ff837b206d2e75	869f17928e1600bf276e6d71b785dda4	APPROVED	2023-02-11T15:42:01.310
Между тем сквозил в них и несомненный мифоборческий оттенок .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b74980b195458caa1ded	00023f0ffa--63e7ad1e03b5dd74ad8e5d32	00023f0ffa--63e7b74980b195458caa1ded	6c6b633925956a74c39b38a761b47538	APPROVED	2023-02-11T15:42:01.130
Есть и нулевое чтение , существует согласование в правительстве .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b74980b195458caa1e04	00023f0ffa--63e7ad1d03b5dd74ad8e5cfa	00023f0ffa--63e7b74980b195458caa1e04	bef21e6e6b6e443e35ef5a6bf4a673b8	APPROVED	2023-02-11T15:42:01.648
Пытался он внести и новые предложения в производство обуви .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b749bf19e327ec3bb9fa	00023f0ffa--63e7ad0a03b5dd74ad8e59e0	00023f0ffa--63e7b749bf19e327ec3bb9fa	9c024c7cbf633e7b2d8f5ba4b688d84e	APPROVED	2023-02-11T15:42:01.161
Сделал добро и погордился - вот и нет добра .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b749ca25f11eaf056e02	00023f0ffa--63e7ad0c03b5dd74ad8e5a2c	00023f0ffa--63e7b749ca25f11eaf056e02	f209a364f0f30b096786451bae3b1e13	APPROVED	2023-02-11T15:42:01.860
"Они никогда не устают и не боятся огня "" ."			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b74a6c63877b65b9bde4	00023f0ffa--63e7ad0d03b5dd74ad8e5a4d	00023f0ffa--63e7b74a6c63877b65b9bde4	7aff24f1f71d2d30dd834217e3c09908	APPROVED	2023-02-11T15:42:02.091
"Может прийти участковый и утащить нас в суд "" ."			[1]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b74a8063982b2208fe5c	00023f0ffa--63e7ad1703b5dd74ad8e5bf6	00023f0ffa--63e7b74a8063982b2208fe5c	1b7aa6bb498e15eef0be6403273da50c	APPROVED	2023-02-11T15:42:02.103
"Они никогда не устают и не боятся огня "" ."			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b74a8fb2e27ee93cbabe	00023f0ffa--63e7ad0d03b5dd74ad8e5a4d	00023f0ffa--63e7b74a8fb2e27ee93cbabe	827d37380855ebbc684e06e2cf2e412d	APPROVED	2023-02-11T15:42:02.986
Секретарь вытаращил глаза на арестанта и не дописал слова .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b74b8063982b2208fe85	00023f0ffa--63e7ad1403b5dd74ad8e5bab	00023f0ffa--63e7b74b8063982b2208fe85	cf1c62163249adc72d5f69cad10fe1e3	APPROVED	2023-02-11T15:42:03.592
"Может прийти участковый и утащить нас в суд "" ."			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b74c03b5dd74ad8f833c	00023f0ffa--63e7ad1703b5dd74ad8e5bf6	00023f0ffa--63e7b74c03b5dd74ad8f833c	6ce985788197a30b2faeb24ae7d723f5	APPROVED	2023-02-11T15:42:04.833
Мы вообще много чего не знали и не пробовали .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b74c5e82947f3f46a6c6	00023f0ffa--63e7ad0d03b5dd74ad8e5a45	00023f0ffa--63e7b74c5e82947f3f46a6c6	f1aeb6e5e9d07f1d7f1d848649d6573f	APPROVED	2023-02-11T15:42:04.689
Есть и нулевое чтение , существует согласование в правительстве .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b74d577f0875d59ac925	00023f0ffa--63e7ad1d03b5dd74ad8e5cfa	00023f0ffa--63e7b74d577f0875d59ac925	888da3d234628541fca34be673cf17bc	APPROVED	2023-02-11T15:42:05.370
Мы вообще много чего не знали и не пробовали .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b74dbf19e327ec3bba53	00023f0ffa--63e7ad0d03b5dd74ad8e5a45	00023f0ffa--63e7b74dbf19e327ec3bba53	5a7165cfabcc8b0a27e23b44ef43c0cf	APPROVED	2023-02-11T15:42:05.839
"Может прийти участковый и утащить нас в суд "" ."			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b74df231c761224fc14f	00023f0ffa--63e7ad1703b5dd74ad8e5bf6	00023f0ffa--63e7b74df231c761224fc14f	40eb725bcc0307046d5c0ade4e8beaec	APPROVED	2023-02-11T15:42:05.990
Электричества , разумеется , не было и в помине .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b74e1d35f828b7ff94ff	00023f0ffa--63e7ad0703b5dd74ad8e5963	00023f0ffa--63e7b74e1d35f828b7ff94ff	f791506da5a9464bd5b53a5147e1f7b8	APPROVED	2023-02-11T15:42:06.716
Секретарь вытаращил глаза на арестанта и не дописал слова .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b74e80b195458caa1ee5	00023f0ffa--63e7ad1403b5dd74ad8e5bab	00023f0ffa--63e7b74e80b195458caa1ee5	3973f76dcd0bf42c77ebb5a008b56628	APPROVED	2023-02-11T15:42:06.567
"Они никогда не устают и не боятся огня "" ."			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b74eca25f11eaf056e5d	00023f0ffa--63e7ad0d03b5dd74ad8e5a4d	00023f0ffa--63e7b74eca25f11eaf056e5d	4d669d1793070792bedd7d5e5952cf9c	APPROVED	2023-02-11T15:42:06.075
Есть и нулевое чтение , существует согласование в правительстве .			[5]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b74ee0e9031110acd63e	00023f0ffa--63e7ad1d03b5dd74ad8e5cfa	00023f0ffa--63e7b74ee0e9031110acd63e	c4f49594e994cf5d41fb45769691f9de	APPROVED	2023-02-11T15:42:06.180
Есть и нулевое чтение , существует согласование в правительстве .			[6]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b74f006a84029c3ddde3	00023f0ffa--63e7ad1d03b5dd74ad8e5cfa	00023f0ffa--63e7b74f006a84029c3ddde3	d1e119662fce91c29a7401f6c8b1316f	APPROVED	2023-02-11T15:42:07.360
Мы вообще много чего не знали и не пробовали .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b74f40ff837b206d2ef0	00023f0ffa--63e7ad0d03b5dd74ad8e5a45	00023f0ffa--63e7b74f40ff837b206d2ef0	868a36d4cf33748131962e110801d6b0	APPROVED	2023-02-11T15:42:07.160
"Они никогда не устают и не боятся огня "" ."			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b74f40ff837b206d2efc	00023f0ffa--63e7ad0d03b5dd74ad8e5a4d	00023f0ffa--63e7b74f40ff837b206d2efc	247e215e4a452b19a3a0bd778dc9065c	APPROVED	2023-02-11T15:42:07.336
Мы вообще много чего не знали и не пробовали .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b750006a84029c3dde0d	00023f0ffa--63e7ad0d03b5dd74ad8e5a45	00023f0ffa--63e7b750006a84029c3dde0d	ade0fcc2eef78bbe42d146f81a07b812	APPROVED	2023-02-11T15:42:08.018
Есть и нулевое чтение , существует согласование в правительстве .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b75003b5dd74ad8f8392	00023f0ffa--63e7ad1d03b5dd74ad8e5cfa	00023f0ffa--63e7b75003b5dd74ad8f8392	1961509830f2b997ad074828d21cb742	APPROVED	2023-02-11T15:42:08.334
Секретарь вытаращил глаза на арестанта и не дописал слова .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b750f231c761224fc174	00023f0ffa--63e7ad1403b5dd74ad8e5bab	00023f0ffa--63e7b750f231c761224fc174	f2d1db0826a2bbf4460e00d0cb04ad96	APPROVED	2023-02-11T15:42:08.043
Есть и нулевое чтение , существует согласование в правительстве .			[6]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b75140ff837b206d2f27	00023f0ffa--63e7ad1d03b5dd74ad8e5cfa	00023f0ffa--63e7b75140ff837b206d2f27	eecb68cc8330a8519fe3f23e4adb626b	APPROVED	2023-02-11T15:42:09.119
Мы вообще много чего не знали и не пробовали .			[1]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b751577f0875d59ac994	00023f0ffa--63e7ad0d03b5dd74ad8e5a45	00023f0ffa--63e7b751577f0875d59ac994	502eebc92e5c05c1893f4afad53a4c7c	APPROVED	2023-02-11T15:42:09.995
Электричества , разумеется , не было и в помине .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b751e0e9031110acd6ac	00023f0ffa--63e7ad0703b5dd74ad8e5963	00023f0ffa--63e7b751e0e9031110acd6ac	6415fe45808aca9f8c567755a84f4dee	APPROVED	2023-02-11T15:42:09.259
"Они никогда не устают и не боятся огня "" ."			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b752577f0875d59ac99a	00023f0ffa--63e7ad0d03b5dd74ad8e5a4d	00023f0ffa--63e7b752577f0875d59ac99a	8dfc3c14367f1d47ac82670f2ce9de3e	APPROVED	2023-02-11T15:42:10.109
Он рискнул всем - и карьерой , и здоровьем .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7526c63877b65b9be58	00023f0ffa--63e7ad1203b5dd74ad8e5b01	00023f0ffa--63e7b7526c63877b65b9be58	5445c6c3c2c1a89e5d06db2a1a588c51	APPROVED	2023-02-11T15:42:10.313
Электричества , разумеется , не было и в помине .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b752bf19e327ec3bba98	00023f0ffa--63e7ad0703b5dd74ad8e5963	00023f0ffa--63e7b752bf19e327ec3bba98	321376b7efd96408e27be6f0eb31aa3f	APPROVED	2023-02-11T15:42:10.259
"Они никогда не устают и не боятся огня "" ."			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b752ca25f11eaf056ebf	00023f0ffa--63e7ad0d03b5dd74ad8e5a4d	00023f0ffa--63e7b752ca25f11eaf056ebf	8825bd5a757375999c6a3a9233d95198	APPROVED	2023-02-11T15:42:10.801
Секретарь вытаращил глаза на арестанта и не дописал слова .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b752f231c761224fc1a1	00023f0ffa--63e7ad1403b5dd74ad8e5bab	00023f0ffa--63e7b752f231c761224fc1a1	8056d1970ef1d7dc511a07e787daf2f7	APPROVED	2023-02-11T15:42:10.098
Секретарь вытаращил глаза на арестанта и не дописал слова .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7531d35f828b7ff955d	00023f0ffa--63e7ad1403b5dd74ad8e5bab	00023f0ffa--63e7b7531d35f828b7ff955d	e01dd878e05b39590feefe87b5dd6391	APPROVED	2023-02-11T15:42:11.830
"Они никогда не устают и не боятся огня "" ."			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b75331137e5dec1cb5b0	00023f0ffa--63e7ad0d03b5dd74ad8e5a4d	00023f0ffa--63e7b75331137e5dec1cb5b0	66a0b81e5d16fe4eb4ad9345d8161b4b	APPROVED	2023-02-11T15:42:11.641
Он рискнул всем - и карьерой , и здоровьем .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7535aa2d3277b319a92	00023f0ffa--63e7ad1203b5dd74ad8e5b01	00023f0ffa--63e7b7535aa2d3277b319a92	cf1c62163249adc72d5f69cad10fe1e3	APPROVED	2023-02-11T15:42:11.394
Электричества , разумеется , не было и в помине .			[6]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7538063982b2208fefa	00023f0ffa--63e7ad0703b5dd74ad8e5963	00023f0ffa--63e7b7538063982b2208fefa	6d7dbbf91d41e80f6e5d4f7329f58516	APPROVED	2023-02-11T15:42:11.834
Мы вообще много чего не знали и не пробовали .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b75403b5dd74ad8f83da	00023f0ffa--63e7ad0d03b5dd74ad8e5a45	00023f0ffa--63e7b75403b5dd74ad8f83da	ca35fe3efc4dc01d2cde7df81e1e0afd	APPROVED	2023-02-11T15:42:12.073
Он рискнул всем - и карьерой , и здоровьем .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7542b041c6b27aa864c	00023f0ffa--63e7ad1203b5dd74ad8e5b01	00023f0ffa--63e7b7542b041c6b27aa864c	cd43c72d4bfca1f9ae02a37694684a86	APPROVED	2023-02-11T15:42:12.382
Секретарь вытаращил глаза на арестанта и не дописал слова .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7545e82947f3f46a789	00023f0ffa--63e7ad1403b5dd74ad8e5bab	00023f0ffa--63e7b7545e82947f3f46a789	ac8ad0d3058aa89943f2ca036f22d2e6	APPROVED	2023-02-11T15:42:12.782
"Они никогда не устают и не боятся огня "" ."			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b754f231c761224fc1df	00023f0ffa--63e7ad0d03b5dd74ad8e5a4d	00023f0ffa--63e7b754f231c761224fc1df	047d93083847d8e93cab3d031374e168	APPROVED	2023-02-11T15:42:12.738
Электричества , разумеется , не было и в помине .			[1]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b755f231c761224fc1ef	00023f0ffa--63e7ad0703b5dd74ad8e5963	00023f0ffa--63e7b755f231c761224fc1ef	2d6aa4e465c70adf2aa6d8ca7e46e462	APPROVED	2023-02-11T15:42:13.095
Мы вообще много чего не знали и не пробовали .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b75603b5dd74ad8f8425	00023f0ffa--63e7ad0d03b5dd74ad8e5a45	00023f0ffa--63e7b75603b5dd74ad8f8425	19bcbfeac90eb5e97d8080622d1d7a0d	APPROVED	2023-02-11T15:42:14.684
Электричества , разумеется , не было и в помине .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b75617ea1a2f47459839	00023f0ffa--63e7ad0703b5dd74ad8e5963	00023f0ffa--63e7b75617ea1a2f47459839	365de3d587a6051d9066b869baebe6e2	APPROVED	2023-02-11T15:42:14.435
Он рискнул всем - и карьерой , и здоровьем .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7565e82947f3f46a79f	00023f0ffa--63e7ad1203b5dd74ad8e5b01	00023f0ffa--63e7b7565e82947f3f46a79f	1699025cd6d9f37bf2d0329c21afd974	APPROVED	2023-02-11T15:42:14.339
Секретарь вытаращил глаза на арестанта и не дописал слова .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b756e0e9031110acd74a	00023f0ffa--63e7ad1403b5dd74ad8e5bab	00023f0ffa--63e7b756e0e9031110acd74a	808cc9fa938f6292da88c8f5726ced2b	APPROVED	2023-02-11T15:42:14.434
"Они никогда не устают и не боятся огня "" ."			[1]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7578fb2e27ee93cbb3a	00023f0ffa--63e7ad0d03b5dd74ad8e5a4d	00023f0ffa--63e7b7578fb2e27ee93cbb3a	6c6b633925956a74c39b38a761b47538	APPROVED	2023-02-11T15:42:15.077
Мы вообще много чего не знали и не пробовали .			[1]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b757bf19e327ec3bbb5d	00023f0ffa--63e7ad0d03b5dd74ad8e5a45	00023f0ffa--63e7b757bf19e327ec3bbb5d	61947d08c29861e8e3123aa6efab2e7f	APPROVED	2023-02-11T15:42:15.550
Секретарь вытаращил глаза на арестанта и не дописал слова .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b757ca25f11eaf056f0f	00023f0ffa--63e7ad1403b5dd74ad8e5bab	00023f0ffa--63e7b757ca25f11eaf056f0f	f72a276352db7a156709f26cf4ecf4a4	APPROVED	2023-02-11T15:42:15.557
Он рискнул всем - и карьерой , и здоровьем .			[1]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7586c63877b65b9beb6	00023f0ffa--63e7ad1203b5dd74ad8e5b01	00023f0ffa--63e7b7586c63877b65b9beb6	76b3566ecf4bcc4e47686cfaeb0b6050	APPROVED	2023-02-11T15:42:16.074
Электричества , разумеется , не было и в помине .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b758bf19e327ec3bbb86	00023f0ffa--63e7ad0703b5dd74ad8e5963	00023f0ffa--63e7b758bf19e327ec3bbb86	69d1bc1c7abd9401d58ba6d3134d0df3	APPROVED	2023-02-11T15:42:16.873
Секретарь вытаращил глаза на арестанта и не дописал слова .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b75938b49f608d4a9937	00023f0ffa--63e7ad1403b5dd74ad8e5bab	00023f0ffa--63e7b75938b49f608d4a9937	8e31a967d3fc6155b64c9d7795f076dc	APPROVED	2023-02-11T15:42:17.626
Мы вообще много чего не знали и не пробовали .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b75938b49f608d4a993c	00023f0ffa--63e7ad0d03b5dd74ad8e5a45	00023f0ffa--63e7b75938b49f608d4a993c	827d37380855ebbc684e06e2cf2e412d	APPROVED	2023-02-11T15:42:17.673
Он рискнул всем - и карьерой , и здоровьем .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b75938b49f608d4a9944	00023f0ffa--63e7ad1203b5dd74ad8e5b01	00023f0ffa--63e7b75938b49f608d4a9944	e44cb5c8997804d95b2e51142009bcf7	APPROVED	2023-02-11T15:42:17.885
