sentence,avg_judgement,language,total_lemma_freq,num_tokens,avg_token_length
"Anzi, di urlacci ne caccia addirittura due, uno ai settanta metri che atterrisce Ato Boldon (bronzo), nella corsia a fianco e gli farà dire all'arrivo:",4.35,Italian,29967649.0,25,5.08
"Mi auguro di sbagliare ma, considerando che siamo nell'anno elettorale e osservando come Matarrese ha affrontato il problema delle naturalizzazioni, qualche sospetto è comprensibile.",4.2,Italian,42789945.0,24,6.625
Dal mare una notizia che ha scosso il mondo dello sport.,2.0,Italian,21238786.0,11,4.181818181818182
Via libera dalla camera al maxiemendamento con i 208 miliardi di agevolazioni per il settore su cui il Governo ha posto la fiducia.,4.0,Italian,57071427.0,23,4.739130434782608
Prima di svelare i retroscena di quel patto Fiorini ha atteso cinque anni.,2.75,Italian,33105034.0,13,4.769230769230769
Mayo Clinic è qui che si fa il check-up più famoso del mondo.,3.75,Italian,22192310.0,13,3.769230769230769
Col ''taglio'' sono stati cancellati.,2.85,Italian,12977.0,5,6.6
"Per questo il fondo investimenti della società era rimasto solvibile, mentre erano fallite le altre finanziarie, fondate su schemi piramidali truffaldini.",4.6,Italian,17956702.0,21,6.380952380952381
"''Il ministro Susanna Agnelli ci ha telefonato di persona - dice Colombo -, ma dalla Farnesina la collaborazione all'inizio è stata scarsissima''.",3.6,Italian,17853454.0,22,5.681818181818182
Risolve le sue contraddizioni nella forte simpatia del personaggio e nei buoni sentimenti della sinistra.,3.8,Italian,5811394.0,15,6.066666666666666
sembra che una delle telefonata sia stata fatta dal corazziere mentre era in servizio al Quirinale.,2.4,Italian,15774937.0,16,5.25
Il numero 13 di gara gli ha portato fortuna.,1.5,Italian,16820554.0,9,4.0
Dall'immobilità coatta della sedia a rotelle ai 42 chilometri per le strade di New York il salto è vertiginoso.,3.7,Italian,37865047.0,19,4.894736842105263
"i medici non hanno fretta, le diagnosi sono meticolose.",1.9,Italian,1441622.0,9,5.222222222222222
l'intervallo di pranzo e il ritorno a casa.,1.7,Italian,40996451.0,8,4.5
La frontiera di via di Porta Angelica è la preferita dagli svizzeri.,2.55,Italian,33322666.0,12,4.75
"difesa a quattro, con Fresi libero di inserirsi spesso e Paganin Festa Centofanti da destra a sinistra a occuparsi delle tre teoriche punte avversarie;",3.9,Italian,37108936.0,24,5.333333333333333
Sulle cause dell'incidente la Procura di Marsala ha aperto un'inchiesta.,1.7,Italian,16679635.0,10,6.3
"Resta, per Ghezzi, l'ammirazione per l'accanimento del ''fare'':",3.55,Italian,5488312.0,8,7.125
Fui operato nel reparto di cardiochirurgia dell'ospedale di Bergamo dall'equipe del professor Parenzan.,2.6,Italian,33063488.0,13,7.0
il gruppo di laici ha già organizzato negli anni scorsi diverse missioni in Africa.,2.7,Italian,39132053.0,14,5.0
"Tra loro, impegnato al fronte, c'è il figlio di Elvia Fabianic, la presidente della Comunità italiana di Fiume.",3.15,Italian,52630831.0,18,5.222222222222222
"Su di lei, personalmente, il tutto ha avuto un effetto ''sconcertante, certo non proprio divertente''.",3.8,Italian,36905807.0,15,5.866666666666666
i medici non visitano mai più di quattro clienti al giorno ''.,1.75,Italian,22344221.0,12,4.25
"Mentre eseguiva il pavimento del palazzo Lichtenstein, chiese di poter dare un inedito saggio della sua abilità.",3.35,Italian,34846540.0,17,5.647058823529412
"Naturalmente, si affretta ad aggiungere, è un rischio teorico perché a nessuno salterebbe in testa di passar la notte fuori dai confini.",3.5,Italian,32002692.0,22,5.2272727272727275
La Commissione contestò a Farinacci di aver evaso il fisco per 3 milioni tra il 1926 e il 1943.,2.9,Italian,74900788.0,19,4.052631578947368
"Senza di lui, loro non sono più niente.",1.7,Italian,19161307.0,8,4.0
Il fallimento di alcune di queste società ha segnato la rottura del patto.,2.3,Italian,33269851.0,13,4.769230769230769
"Non dalle fogne locali, sostengono in Comune.",3.2,Italian,6686363.0,7,5.571428571428571
"Nella foto grande Zdenek Zeman, l'allenatore biancoceleste, guarda in alto assieme a Bob Lovati, da quarant'anni nella società di via Novaro, e indica un punto lontano.",4.45,Italian,38355057.0,26,5.5
"Non che il Senatur se la sia presa più di tanto, a dire il vero, se ha pensato di ironizzare autodefinendosi ''l'ergastolano di Mantova''.",4.05,Italian,89580331.0,24,4.791666666666667
"Certo, ha sempre senso, mollare sarebbe la cosa più facile di questo mondo.",2.9,Italian,18910212.0,13,4.846153846153846
"Fu con queste parole, mentre le truppe antisommossa si preparavano all'attacco, che lo studente di Tirana, Azem Hajdari guidò la prima grande manifestazione di 5.000 giovani nel dicembre'90.",4.2,Italian,41531664.0,28,5.821428571428571
"I miei amici sono bosniaci, ma lo sono anche i serbi e gli ebrei, della religione non ce ne frega niente.",3.4,Italian,9170582.0,21,4.0476190476190474
"La causa arrivò dinanzi alla corte di Cassazione, e il 22 gennaio 1952 fu pronunciata la sentenza.",3.45,Italian,37978898.0,17,4.823529411764706
"Niente di nuovo, in sostanza, sotto il cielo della' terra delle aquile', ma le dimensioni della stangata questa volta sono colossali.",4.45,Italian,40300235.0,21,5.380952380952381
"Il quale, come uno della Confraternita di San Luca, ebbe una vita ritualmente monastica anche se ebbe moglie e figli, una vita piena vissuta con frugalità e sentimento panteistico:",5.15,Italian,36706700.0,29,5.241379310344827
È difficile che la gente di Srebrenica o di Zepa (quella ancora viva) si chieda in queste ore se Truman fece bene o fece male a sganciarla.,4.5,Italian,50238318.0,27,4.185185185185185
"''Mi auguro che la gara sia subito veloce, seguirò il treno giusto, anche se ho un po'paura del gioco di squadra delle cinesi.",3.6,Italian,39582312.0,23,4.521739130434782
"Intervallo lunghissimo, perché in origine il calendario prevedeva il Gran premio di San Marino.",3.4,Italian,54783335.0,14,5.857142857142857
"Fiona May aveva conosciuto Gianni Iapichino nel 1987 a Birmingham durante i campionati europei juniores, che lei vinse.",2.9,Italian,6786068.0,18,5.666666666666667
Fluido ''Bi-Fluide Thermo Amincissant'' di Jeanne Piaubert.,4.35,Italian,16521608.0,7,7.571428571428571
In questa ottica dovremmo guardare alla Bosnia e dintorni noi discepoli di Little Boy che non abbiamo saputo rispondere alla prima vera sfida del dopo Bomba.,4.9,Italian,27491120.0,26,5.076923076923077
Stilata la classifica dell'ordine di merito europeo (che qualifica alla Ryder Cup) dopo il Master di Scandinavia vinto ieri dallo svedese Parnevik:,4.25,Italian,52669971.0,22,5.7272727272727275
"temo, tuttavia, che i proclami in favore della privacy siano inutili.",2.95,Italian,10125666.0,11,5.363636363636363
"E pensare che quando ho avuto l'idea di mettere in scena uno spettacolo che parlasse di sesso, argomento su cui la disinformazione è massima, Dario si preoccupava:",3.6,Italian,50964789.0,27,5.074074074074074
"La bellezza del marmo diventa così fruibile in ogni situazione, anche in quelle in cui prima d'ora era considerato proibito.",3.75,Italian,21810108.0,20,5.25
"L'imprudenza della ricercatrice, che nella sua capanna di Karisoke aveva trovato una ragione di vita, si è ripetuta altre volte in questi ultimi anni:",4.3,Italian,47428202.0,24,5.291666666666667
"Non c'è confronto con il vicino campo profughi di ''Shati'', dove anche le più confortevoli baracche in muratura non superano mai gli 8 milioni.",3.7,Italian,44278676.0,24,5.041666666666667
"''Purtroppo, il programma universitario di Mayo è caro: ogni studente ci costa 30 mila dollari l'anno'', spiega Eugene Mayberry.",3.4,Italian,32744461.0,19,5.7894736842105265
"Rota auspica un rapido ritorno alla pace, che - a suo parere - consentirebbe di discutere con maggior serenità e fermezza i problemi della minoranza:",4.25,Italian,34218936.0,25,5.0
La televisione croata ha raccolto voci secondo cui Martic sarebbe stato ucciso mentre cercava di fuggire o forse si sarebbe tolto la vita.,3.5,Italian,20581259.0,23,5.043478260869565
il nuovo confine croato sloveno che spacca in due le popolazioni italiane dell'Istria;,2.7,Italian,26454483.0,13,5.6923076923076925
I manifestanti agitavano i ritratti come se i tre personaggi fossero dei complici:,2.95,Italian,1490126.0,13,5.384615384615385
"Centinaia di curiosi muniti di binocoli, a New York, guardano ogni sera una coppia in luna di miele che assume posizioni sfrenate su un letto d'albergo.",3.95,Italian,68657694.0,26,4.884615384615385
"Per esempio il direttore della Banca statale di risparmio, Bedri Collaku.",2.65,Italian,32274367.0,11,5.7272727272727275
La difesa di Andreotti e l'attacco alla Pivetti sono temi cari al deputato critico d'arte:,2.9,Italian,25441143.0,15,5.066666666666666
"L'intrigo internazionale si è svolto tra Beirut, Ginevra e Tripoli nel 1990.",2.85,Italian,8156813.0,12,5.416666666666667
L'Inter delle 17 vittorie consecutive ci ha abituato a considerare chiusa la partita dopo il primo gol.,2.95,Italian,20285243.0,17,5.117647058823529
"Alcuni poliziotti, presi di mira come bersaglio dai ''punk tiratori scelti'', che usavano fionde di precisione, hanno risposto rilanciando al mittente i sampietrini.",4.15,Italian,40612414.0,23,6.217391304347826
"Capello provvede a sgombrare il campo dagli equivoci sgretolando, ancora prima di averlo collaudato, il progetto dei quattro attaccanti (''non se ne parla neppure'').",3.75,Italian,53458722.0,24,5.958333333333333
"I suoi oggetti e i suoi spazi, ricostruiti in una grande esposizione nella capitale austriaca, stanno incontrando un successo senza precedenti.",3.55,Italian,17318972.0,21,5.857142857142857
Il mare sembrava con le carte in regola.,2.4,Italian,8637285.0,8,4.125
"Il commissario Camillo Lastrade, che ha lasciato per limiti di età il servizio attivo, è il frutto di un'eclettica vocazione alla ''detection'':",4.7,Italian,70195326.0,22,5.590909090909091
"In casa Didoni, tre modesti locali al piano terra, c'è solo il fratello del neocampione, Alessandro, 25 anni, che lavora all'ospedale di Niguarda.",3.7,Italian,39592686.0,23,5.391304347826087
"A frequentare la clinica sono persone di ogni ceto, presidenti e celebrità che si trovano gomito a gomito con la persona qualunque.",3.9,Italian,33116446.0,22,5.0
"L'ultima puntata è tutta italiana, quasi una premessa al rientro di Fiorini annunciato per il prossimo mese.",3.4,Italian,40174070.0,17,5.411764705882353
L'ansia di rintracciare da dove partissero prima che accadesse qualcosa di irrimediabile si è trasformata in meraviglia quando è stato individuato l'apparecchio dal quale venivano effettuate:,4.25,Italian,49458974.0,26,6.384615384615385
"Siamo troppo diversi, è una questione di culture, non di religione.",2.2,Italian,36568400.0,11,5.181818181818182
"Spessore di cm 1 - 1, 5 - 2.",1.65,Italian,16537093.0,9,2.2222222222222223
"Hanno scelto lui '', ride nervoso, tormentando il tappo a vite di una bottiglia d'acqua minerale.",3.7,Italian,37491811.0,16,5.125
"Cinque anni fa il delitto, oggi Messa per Simonetta.",2.0,Italian,18198253.0,9,4.888888888888889
"Dal nostro inviato Salerno - Non salta sulla statua della libertà e non corre sopra le acque, come il Carl Lewis compagno di sponsor.",4.3,Italian,40202741.0,24,4.583333333333333
A Sestola la formazione dei calciatori disoccupati ha superato il Bologna per 2 1:,2.45,Italian,18237687.0,14,4.928571428571429
"e in Germania anche acero, frassino, betulla.",2.0,Italian,13011180.0,7,5.571428571428571
"''Troverò il modo di mediare, vedrai''.",1.8,Italian,32256639.0,6,5.666666666666667
''Sono d'accordo sul principio Ma la burocrazia blocca tutto''.,2.6,Italian,685209.0,9,6.111111111111111
A Valona la violenza è esplosa con assalti alle caserme e scontri a fuoco con i servizi di sicurezza.,2.7,Italian,29130190.0,19,4.368421052631579
"La stessa euforia che gli ha fatto sparare, di primo mattino, un po'di colpi, veri, verso il cielo.",3.2,Italian,38901522.0,18,4.555555555555555
"''In questo momento la popolarità di Hamas è al minimo storico'', dicono i giornalisti locali.",2.3,Italian,21049972.0,15,5.333333333333333
E invece quelle se lo portano via quando giura di averci creduto ''prima di uscire dal sottopassaggio dello stadio:,3.9,Italian,34512219.0,19,5.105263157894737
"Storace però alle denunce, alle minacce di galera, all'intervento dei magistrati, insomma, non ci crede tanto.",4.3,Italian,18449337.0,16,5.9375
"''Gli straordinari, eh sì gli straordinari!",1.9,Italian,158429.0,6,6.333333333333333
"''Christie ed io veniamo dalla stessa storia, ambiente povero, dove i nostri genitori ci hanno insegnato a batterci per il solo posto che merita considerazione, il primo''.",4.5,Italian,42565761.0,27,5.407407407407407
"l'unghia naturale viene ricoperta con una ceramica speciale, il materiale si solidifica in pochi istanti e viene limato per dare all'unghia la forma che preferisci.",3.3,Italian,40153909.0,25,5.6
"l'infarto è il suo incubo - spiega la moglie Giovanna, 65 anni -.",2.1,Italian,16939585.0,13,4.076923076923077
"Quanto al parco dove sono stati assaliti, ormai tra bracconieri, sbandati e guerriglieri nel Virunga è meglio non avventurarsi.",4.15,Italian,10982055.0,19,5.7368421052631575
"Una prima segnalazione è stata inviata alla Procura della Repubblica, poi il caso è passato nelle mani del giudici di viale delle Milizie.",3.5,Italian,32757309.0,23,5.043478260869565
Allarme per la sicurezza del capo dello Stato.,1.55,Italian,2659777.0,8,4.875
"La notte, soltanto coppiette vogliose di appartarsi.",2.45,Italian,16595809.0,7,6.571428571428571
"''L'ignoranza ti mette al riparo dalla pietà'', è una delle sue sentenze preferite.",3.35,Italian,5434888.0,13,5.461538461538462
"Fa gli auguri al nipote Marco, studente del Politecnico, per un esame di chimica.",2.1,Italian,24902966.0,14,4.857142857142857
"Un mercato fiorente, tanto da far cadere il prezzo degli asini sulle piazze di Gaza:",3.2,Italian,35574482.0,15,4.666666666666667
"Doppio oro, azzurri mondiali nell'atletica.",1.7,Italian,35413.0,5,7.8
"E la famosa ''frontiera'' era popolata più da miti contadini, vaccari e bottegai, che da personaggi alla Gary Cooper.",3.75,Italian,16414731.0,19,5.2105263157894735
"Un compito, questo, che secondo Sgarbi ha svolto in maniera illustre, negli anni, Giulio Andreotti.",3.1,Italian,11301343.0,15,5.666666666666667
"Alberizzi, Battistini Zanini a pagina 3 Fasano in cronaca",2.85,Italian,9878366.0,9,5.444444444444445
"C'è chi dice che, vista la situazione, la Payita abbia deciso di imporsi il silenzio.",3.45,Italian,35965781.0,15,4.733333333333333
"Il governo di Zagabria, invece, sostiene che sono ''solo'' 100 mila le persone in cammino.",3.1,Italian,27174376.0,15,5.066666666666666
Consigliamo ai visitatori di non passare la notte in città senza l'assistenza di qualcuno del posto.,3.05,Italian,41785570.0,16,5.3125
"35 mila persone sono partite solo dagli aeroporti di Linate e Malpensa, dove tutti i voli charter erano al completo.",2.85,Italian,25999903.0,20,4.85
Si ferma intanto la ripresina d'autunno della chimica.,4.05,Italian,158181.0,8,5.875
"Boris Podrecca, architetto e studioso viennese di origine triestina, organizzatore dell'esposizione, ci spiega che la spirale è un simbolo di fuga e di ascesa.",4.4,Italian,67064598.0,24,5.666666666666667
"Al confine con la Bosnia settentrionale si è formata una colonna lunga 10 chilometri di profughi in marcia, in auto e a piedi.",2.65,Italian,44805700.0,23,4.521739130434782
Se non fosse entrato in campo l'esercito oggi sarebbero nella capitale.,2.5,Italian,8247552.0,11,5.545454545454546
"Per reagire al meglio, non c'è che il rilassamento lampo.",3.3,Italian,23654170.0,10,4.8
